Frame,PhysicalDice1_PosX,PhysicalDice1_PosY,PhysicalDice1_PosZ,PhysicalDice1_RotX,PhysicalDice1_RotY,PhysicalDice1_RotZ,PhysicalDice1_RotW,PhysicalDice1 (1)_PosX,PhysicalDice1 (1)_PosY,PhysicalDice1 (1)_PosZ,PhysicalDice1 (1)_RotX,PhysicalDice1 (1)_RotY,PhysicalDice1 (1)_RotZ,PhysicalDice1 (1)_RotW,PhysicalDice1 (2)_PosX,PhysicalDice1 (2)_PosY,PhysicalDice1 (2)_PosZ,PhysicalDice1 (2)_RotX,PhysicalDice1 (2)_RotY,PhysicalDice1 (2)_RotZ,PhysicalDice1 (2)_RotW,PhysicalDice 2_PosX,PhysicalDice 2_PosY,PhysicalDice 2_PosZ,PhysicalDice 2_RotX,PhysicalDice 2_RotY,PhysicalDice 2_RotZ,PhysicalDice 2_RotW,PhysicalDice 2 (1)_PosX,PhysicalDice 2 (1)_PosY,PhysicalDice 2 (1)_PosZ,PhysicalDice 2 (1)_RotX,PhysicalDice 2 (1)_RotY,PhysicalDice 2 (1)_RotZ,PhysicalDice 2 (1)_RotW,PhysicalDice 2 (2)_PosX,PhysicalDice 2 (2)_PosY,PhysicalDice 2 (2)_PosZ,PhysicalDice 2 (2)_RotX,PhysicalDice 2 (2)_RotY,PhysicalDice 2 (2)_RotZ,PhysicalDice 2 (2)_RotW
0,0,0,0,0,0,0,1,42,8,102,-66,9,0,0,03271905,0,0,9994646,42,8,102,-66,9,0,0,03271905,0,0,9994646,42,8,102,-66,9,0,0,03271905,0,0,9994646,42,8,102,-66,9,0,0,03271905,0,0,9994646,42,8,102,-66,9,0,0,03271905,0,0,9994646,42,8,102,-66,9,0,0,03271905,0,0,9994646
11,0,0,0,0,0,0,1,45,85455,100,9683,-67,05994,2,799648E-05,0,03160195,0,0009479749,0,9995002,43,70234,100,9359,-66,96737,-3,152923E-05,0,03026616,0,001624156,0,9995406,37,73264,100,914,-66,61385,-3,330104E-05,0,03619578,-0,002491695,0,9993417,47,88493,101,0005,-67,14987,0,0001334203,0,02977514,0,001893803,0,9995549,41,90278,100,919,-66,87617,-5,184205E-05,0,03432212,-0,00114671,0,9994102,39,72275,100,9262,-66,7328,-6,349843E-05,0,03444583,-0,001427531,0,9994056
12,0,0,0,0,0,0,1,46,14227,100,7836,-67,07168,2,727261E-05,0,03166297,0,0008406272,0,9994983,43,79313,100,7445,-66,97222,-3,118762E-05,0,03011695,0,001720363,0,9995449,37,25417,100,7146,-66,59081,-3,923119E-05,0,03624576,-0,002477348,0,9993399,48,36224,100,8177,-67,17158,0,0001478096,0,02972432,0,001834881,0,9995565,41,81274,100,7225,-66,87368,-5,520692E-05,0,03436575,-0,001165897,0,9994087,39,43543,100,7291,-66,72003,-6,95035E-05,0,03439713,-0,001389935,0,9994074
13,0,0,0,0,0,0,1,46,43028,100,5829,-67,08331,3,373905E-05,0,03179041,0,0007855467,0,9994943,43,88348,100,5371,-66,97594,-2,184668E-05,0,03006163,0,001862859,0,9995463,36,77587,100,4991,-66,56918,-5,868011E-05,0,03615206,-0,002563661,0,999343,48,83948,100,619,-67,1937,0,0001679979,0,02981607,0,001836594,0,9995537,41,72305,100,5104,-66,86739,-4,731047E-05,0,03443636,-0,001179819,0,9994063,39,14782,100,5155,-66,71048,-9,31832E-05,0,03419413,-0,001410074,0,9994142
14,0,0,0,0,0,0,1,46,71835,100,3665,-67,0957,4,26617E-05,0,03188384,0,0007049949,0,9994914,43,97335,100,3149,-66,98141,-3,277317E-06,0,02996346,0,001969335,0,9995491,36,29811,100,2656,-66,54469,-9,357795E-05,0,03606995,-0,002602564,0,9993459,49,31675,100,4042,-67,21619,0,0001949473,0,02990827,0,001829629,0,999551,41,63308,100,2839,-66,86234,-4,035628E-05,0,03444507,-0,001240456,0,9994059,38,86034,100,285,-66,69967,-0,0001199869,0,03400216,-0,001395845,0,9994208
15,0,0,0,0,0,0,1,47,00668,100,1339,-67,10834,4,117835E-05,0,03200824,0,0005252599,0,9994875,44,06349,100,077,-66,98711,6,470988E-06,0,02989686,0,001979408,0,9995511,35,8198,100,0152,-66,51972,-0,0001057881,0,03590041,-0,002436873,0,9993525,49,79438,100,1729,-67,23901,0,0002130978,0,03005447,0,001665983,0,9995469,41,54328,100,0434,-66,85777,-4,726238E-05,0,03442562,-0,001306686,0,9994064,38,57235,100,0375,-66,68805,-0,0001287003,0,03376099,-0,001223211,0,9994293
16,0,0,0,0,0,0,1,47,29534,99,8849,-67,12218,4,958212E-05,0,03208355,0,0003736312,0,9994851,44,15362,99,82214,-66,99414,1,680594E-05,0,02976947,0,002020064,0,9995548,35,34138,99,75043,-66,4927,-0,0001226865,0,03575536,-0,002288995,0,999358,50,27243,99,9254,-67,26228,0,0002333282,0,03019567,0,001497205,0,9995428,41,45302,99,78661,-66,85401,-5,039573E-05,0,03435349,-0,001320912,0,9994088,38,28419,99,77451,-66,67469,-0,000146473,0,03353844,-0,001057997,0,9994369
17,0,0,0,0,0,0,1,47,58401,99,6198,-67,13603,5,54537E-05,0,03214921,0,0002329662,0,9994831,44,24375,99,55103,-67,00121,2,427331E-05,0,02963324,0,00207399,0,9995587,34,86297,99,46994,-66,46533,-0,0001306872,0,03561712,-0,002149507,0,9993632,50,75051,99,66176,-67,28561,0,000251824,0,03033087,0,00133131,0,999539,41,36272,99,51357,-66,85047,-5,669216E-05,0,03427192,-0,001319431,0,9994117,37,99601,99,49591,-66,66134,-0,0001619457,0,03331787,-0,0008922485,0,9994444
18,0,0,0,0,0,0,1,47,8727,99,3387,-67,14982,6,204654E-05,0,03220914,9,769008E-05,0,9994812,44,33389,99,26394,-67,00825,3,238917E-05,0,0294927,0,002133301,0,9995628,34,38456,99,17347,-66,43799,-0,0001395441,0,03548155,-0,002010862,0,9993684,51,2286,99,38205,-67,30901,0,0002715753,0,03046037,0,001168444,0,9995353,41,27242,99,22446,-66,84691,-6,443357E-05,0,034188,-0,001312466,0,9994146,37,70782,99,20138,-66,64803,-0,0001772586,0,03309867,-0,0007249457,0,9994518
19,0,0,0,0,0,0,1,48,16138,99,04164,-67,16353,6,86571E-05,0,03226412,-3,311801E-05,0,9994794,44,42403,98,96091,-67,01524,4,05457E-05,0,02934866,0,002196432,0,9995669,33,90612,98,86093,-66,41075,-0,0001484943,0,03534879,-0,001872546,0,9993733,51,7067,99,08627,-67,33247,0,0002915638,0,0305842,0,001008793,0,9995317,41,1821,98,91939,-66,84329,-7,223072E-05,0,03410307,-0,001302163,0,9994175,37,41963,98,89086,-66,63473,-0,0001923593,0,03288052,-0,000556222,0,9994591
20,0,0,0,0,0,0,1,48,45008,98,72862,-67,17716,7,53694E-05,0,03231423,-0,0001593517,0,9994778,44,51418,98,64194,-67,02217,4,874709E-05,0,02920122,0,002263246,0,999571,33,42768,98,53232,-66,38363,-0,0001575619,0,03521911,-0,001734943,0,9993782,52,18481,98,77444,-67,35597,0,0003116694,0,03070235,0,0008525501,0,9995282,41,09177,98,59834,-66,83962,-7,993224E-05,0,03401736,-0,001288784,0,9994205,37,13144,98,56435,-66,62144,-0,0002073778,0,03266363,-0,0003864558,0,9994664
21,0,0,0,0,0,0,1,48,73878,98,39964,-67,19072,8,201704E-05,0,03235962,-0,000281105,0,9994763,44,60435,98,30703,-67,02906,5,70507E-05,0,02905057,0,002333663,0,9995752,32,94921,98,18764,-66,35661,-0,0001666477,0,03509232,-0,001597837,0,9993829,52,66293,98,44654,-67,37952,0,000331812,0,0308148,0,0006997009,0,9995248,41,00144,98,26132,-66,83591,-8,754635E-05,0,03393104,-0,001272395,0,9994234,36,84325,98,22183,-66,60818,-0,0002222275,0,03244798,-0,0002155843,0,9994734
22,0,0,0,0,0,0,1,49,0275,98,05471,-67,20419,8,883928E-05,0,03240021,-0,0003981899,0,9994749,44,69452,97,95618,-67,0359,6,541498E-05,0,02889691,0,002407468,0,9995795,32,47074,97,82688,-66,3297,-0,000175776,0,03496878,-0,00146164,0,9993873,53,14106,98,10259,-67,40311,0,0003521302,0,03092132,0,0005506192,0,9995217,40,9111,97,90833,-66,83215,-9,521515E-05,0,03384442,-0,00125331,0,9994263,36,55506,97,86331,-66,59495,-0,0002371146,0,03223406,-4,413044E-05,0,9994803
23,0,0,0,0,0,0,1,49,31621,97,69382,-67,21759,9,561436E-05,0,03243618,-0,0005107367,0,9994738,44,7847,97,5894,-67,0427,7,376865E-05,0,02874028,0,00248472,0,9995838,31,99225,97,45005,-66,30291,-0,0001849448,0,0348484,-0,001326208,0,9993917,53,61919,97,74259,-67,42675,0,0003725243,0,03102209,0,0004051049,0,9995186,40,82076,97,53936,-66,82834,-0,0001027553,0,03375753,-0,001231447,0,9994293,36,26687,97,48879,-66,58173,-0,0002518399,0,03202172,0,0001281159,0,9994872
24,0,0,0,0,0,0,1,49,60493,97,31697,-67,2309,0,0001024097,0,03246762,-0,0006187117,0,9994726,44,87489,97,20667,-67,04946,8,211529E-05,0,02858089,0,002565278,0,9995883,31,51374,97,05714,-66,27622,-0,0001941057,0,03473128,-0,0011917,0,999396,54,09734,97,36654,-67,45042,0,0003930176,0,03111699,0,0002633117,0,9995157,40,7304,97,15442,-66,82449,-0,000110315,0,03367062,-0,001206979,0,9994323,35,97868,97,09827,-66,56853,-0,000266425,0,03181117,0,0003009275,0,9994939
25,0,0,0,0,0,0,1,49,89366,96,92417,-67,24413,0,0001092859,0,0324945,-0,0007219961,0,9994717,44,96508,96,80801,-67,05618,9,057415E-05,0,02841894,0,00264892,0,9995927,31,03522,96,64816,-66,24964,-0,0002034217,0,03461761,-0,001058409,0,9994001,54,57549,96,97444,-67,47412,0,0004135658,0,0312059,0,0001255329,0,9995129,40,64003,96,7535,-66,82059,-0,0001177429,0,03358395,-0,001180221,0,9994352,35,69048,96,69173,-66,55535,-0,0002810286,0,03160278,0,0004738284,0,9995004
26,0,0,0,0,0,0,1,50,18239,96,51542,-67,25727,0,0001160922,0,03251709,-0,000820758,0,9994709,45,05529,96,39339,-67,06287,9,899831E-05,0,02825445,0,002735703,0,999597,30,55669,96,22311,-66,22317,-0,0002127592,0,03450716,-0,0009260665,0,9994041,55,05365,96,56629,-67,49786,0,0004341531,0,03128904,-8,444083E-06,0,9995103,40,54966,96,3366,-66,81665,-0,0001250581,0,03349754,-0,001151098,0,9994382,35,40229,96,2692,-66,5422,-0,0002954547,0,03139631,0,0006471049,0,9995068
27,0,0,0,0,0,0,1,50,47113,96,09071,-67,27034,0,0001229445,0,03253545,-0,0009149601,0,9994702,45,1455,95,96284,-67,06951,0,0001074681,0,02808763,0,002825513,0,9996015,30,07815,95,78199,-66,1968,-0,0002221105,0,0344,-0,0007949225,0,9994078,55,53182,96,1421,-67,52161,0,0004547217,0,03136634,-0,0001384962,0,9995078,40,45927,95,90372,-66,81268,-0,0001323578,0,03341163,-0,001119779,0,9994411,35,11409,95,83064,-66,52907,-0,0003097826,0,03119197,0,0008204693,0,999513
28,0,0,0,0,0,0,1,50,75987,95,65006,-67,28333,0,0001298001,0,03254969,-0,001004631,0,9994696,45,23573,95,51635,-67,07613,0,000115846,0,02791868,0,002918199,0,999606,29,5996,95,32479,-66,17054,-0,0002315043,0,0342963,-0,0006650275,0,9994115,56,01,95,70186,-67,54539,0,0004752757,0,03143776,-0,00026454,0,9995056,40,36889,95,45487,-66,80866,-0,0001395031,0,03332642,-0,001086438,0,9994439,34,82589,95,37608,-66,51596,-0,0003239729,0,03098997,0,0009937817,0,9995191
29,0,0,0,0,0,0,1,51,04862,95,19346,-67,29622,0,0001366487,0,03255983,-0,001089759,0,9994692,45,32596,95,05391,-67,0827,0,0001243442,0,02774781,0,00301351,0,9996104,29,12103,94,85152,-66,14439,-0,0002410359,0,03419633,-0,0005366992,0,999415,56,48819,95,24559,-67,56919,0,0004959096,0,03150315,-0,0003863735,0,9995035,40,27849,94,99004,-66,80462,-0,0001466126,0,03324226,-0,00105134,0,9994468,34,53769,94,90551,-66,50288,-0,0003381519,0,03079073,0,001166635,0,9995252
30,0,0,0,0,0,0,1,51,33737,94,7209,-67,30904,0,0001434938,0,03256613,-0,00117046,0,9994689,45,41621,94,57553,-67,08925,0,0001327303,0,02757503,0,003111568,0,9996149,28,64245,94,36217,-66,11833,-0,0002505548,0,03409979,-0,0004097731,0,9994184,56,96638,94,77328,-67,59301,0,0005165489,0,0315628,-0,0005041978,0,9995016,40,18808,94,50922,-66,80054,-0,0001536101,0,03315907,-0,001014422,0,9994496,34,24949,94,41892,-66,48983,-0,0003522439,0,03059393,0,001339248,0,999531
31,0,0,0,0,0,0,1,51,62612,94,2324,-67,32177,0,0001502563,0,03256873,-0,001246792,0,9994687,45,50646,94,0812,-67,09577,0,0001410972,0,02740067,0,003211992,0,9996194,28,16386,93,85674,-66,09238,-0,0002601265,0,03400668,-0,0002842898,0,9994216,57,44459,94,28493,-67,61684,0,0005371996,0,03161661,-0,0006177927,0,9994998,40,09767,94,01242,-66,79644,-0,0001604913,0,03307715,-0,0009760042,0,9994524,33,96128,93,91632,-66,4768,-0,0003662403,0,03039978,0,001511322,0,9995366
32,0,0,0,0,0,0,1,51,91487,93,72795,-67,33443,0,0001569672,0,03256774,-0,001318774,0,9994687,45,59672,93,57093,-67,10226,0,0001494433,0,0272247,0,0033149,0,9996239,27,68526,93,33525,-66,06652,-0,0002697663,0,03391707,-0,0001604234,0,9994246,57,92281,93,78056,-67,64068,0,0005578553,0,03166471,-0,0007272677,0,9994982,40,00724,93,49963,-66,79231,-0,0001673041,0,03299658,-0,0009360906,0,999455,33,67307,93,3977,-66,4638,-0,0003801218,0,03020835,0,001682783,0,9995422
33,0,0,0,0,0,0,1,52,20363,93,20756,-67,347,0,0001637056,0,03256331,-0,00138649,0,9994687,45,68699,93,04471,-67,10873,0,0001578066,0,02704746,0,003419901,0,9996283,27,20665,92,79768,-66,04076,-0,0002794144,0,03383109,-3,828456E-05,0,9994276,58,40103,93,26016,-67,66452,0,0005784795,0,03170701,-0,000832424,0,9994968,39,91681,92,97086,-66,78816,-0,0001741081,0,03291769,-0,0008950157,0,9994577,33,38486,92,86306,-66,45083,-0,0003940093,0,03001992,0,001853318,0,9995475
34,0,0,0,0,0,0,1,52,49239,92,67122,-67,3595,0,0001704198,0,03255559,-0,001450014,0,9994689,45,77728,92,50253,-67,11518,0,0001661292,0,02686904,0,003526993,0,9996328,26,72802,92,24404,-66,0151,-0,0002891075,0,03374866,8,209348E-05,0,9994304,58,87926,92,72374,-67,68836,0,0005990848,0,03174363,-0,0009333386,0,9994955,39,82637,92,42609,-66,78399,-0,0001808177,0,03284056,-0,0008528326,0,9994602,33,09665,92,3124,-66,43789,-0,0004078729,0,02983451,0,002022899,0,9995528
35,0,0,0,0,0,0,1,52,78115,92,11893,-67,37191,0,0001771166,0,03254475,-0,00150944,0,9994691,45,86757,91,94441,-67,1216,0,0001744942,0,02668959,0,003635986,0,9996372,26,24939,91,67433,-65,98953,-0,0002988866,0,03366983,0,0002006363,0,999433,59,35751,92,1713,-67,7122,0,0006196287,0,03177462,-0,001029967,0,9994944,39,73593,91,86534,-66,7798,-0,0001874955,0,03276538,-0,0008097316,0,9994627,32,80844,91,74572,-66,42497,-0,0004216852,0,0296522,0,002191364,0,9995578
36,0,0,0,0,0,0,1,53,06991,91,5507,-67,38424,0,0001837967,0,03253097,-0,001564891,0,9994695,45,95787,91,37034,-67,12801,0,0001827254,0,02650924,0,003746833,0,9996416,25,77075,91,08855,-65,96405,-0,0003086498,0,03359441,0,0003174657,0,9994354,59,83577,91,60283,-67,73605,0,0006401154,0,0318001,-0,001122384,0,9994934,39,64547,91,28859,-66,7756,-0,0001940892,0,03269222,-0,0007657594,0,9994652,32,52022,91,16302,-66,41209,-0,0004354413,0,02947294,0,002358769,0,9995628
37,0,0,0,0,0,0,1,53,35867,90,96654,-67,39649,0,0001904324,0,03251437,-0,001616407,0,9994699,46,04818,90,78031,-67,13438,0,000190964,0,02632805,0,003859414,0,9996459,25,2921,90,4867,-65,93866,-0,0003184208,0,03352257,0,0004323021,0,9994378,60,31403,91,01834,-67,75988,0,0006605096,0,03182016,-0,001210571,0,9994928,39,555,90,69585,-66,77138,-0,0002006479,0,03262125,-0,0007210944,0,9994675,32,23199,90,56429,-66,39923,-0,0004491805,0,02929689,0,002524856,0,9995675
38,0,0,0,0,0,0,1,53,64743,90,36642,-67,40867,0,0001970394,0,03249524,-0,001664193,0,9994705,46,1385,90,17433,-67,14075,0,0001990676,0,02614638,0,003973507,0,9996502,24,81344,89,86878,-65,91335,-0,0003282917,0,03345407,0,0005453896,0,9994401,60,7923,90,41785,-67,7837,0,0006808139,0,03183484,-0,001294559,0,999492,39,46453,90,08712,-66,76715,-0,0002070528,0,03255263,-0,0006758444,0,9994698,31,94377,89,94955,-66,3864,-0,0004628217,0,02912403,0,002689719,0,9995721
39,0,0,0,0,0,0,1,53,93616,89,75031,-67,42081,0,0002029111,0,0324745,-0,001728125,0,9994711,46,22883,89,55251,-67,14712,0,0002060405,0,02596435,0,004072459,0,9996546,24,33487,89,23414,-65,8872,-0,0003396858,0,03336792,0,0007417604,0,9994429,61,27061,89,80113,-67,80749,0,0006998671,0,03184268,-0,001400403,0,9994918,39,37404,89,46264,-66,76318,-0,0002120747,0,03248425,-0,0006448966,0,999472,31,65547,89,31931,-66,37423,-0,0004736225,0,02894313,0,002839006,0,999577
40,0,0,0,0,0,0,1,54,22488,89,11826,-67,43288,0,0002087814,0,03245141,-0,001788405,0,9994717,46,31916,88,91474,-67,15347,0,0002129437,0,02578189,0,00417305,0,9996588,23,85629,88,58343,-65,86111,-0,0003513767,0,03328497,0,0009361137,0,9994454,61,74893,89,1684,-67,83126,0,0007188715,0,03184533,-0,00150209,0,9994914,39,28355,88,82217,-66,75919,-0,0002169186,0,032418,-0,000613233,0,9994742,31,36717,88,67305,-66,3621,-0,0004843103,0,02876531,0,002987183,0,9995817
41,0,0,0,0,0,0,1,54,51361,88,47027,-67,44487,0,0002147604,0,03242613,-0,001845161,0,9994724,46,40951,88,26102,-67,15981,0,0002198274,0,02559919,0,004275038,0,9996631,23,37769,87,91664,-65,8351,-0,000363217,0,03320532,0,001128407,0,9994479,62,22726,88,51964,-67,85502,0,0007377715,0,03184286,-0,001599588,0,9994914,39,19304,88,1657,-66,75521,-0,0002217436,0,03235403,-0,0005810765,0,9994763,31,07886,88,01078,-66,35001,-0,0004950095,0,02859066,0,003134045,0,9995862
42,0,0,0,0,0,0,1,54,80234,87,80633,-67,45679,0,0002207841,0,03239882,-0,001898492,0,9994732,46,49987,87,59134,-67,16613,0,0002266404,0,02541628,0,004378421,0,9996673,22,89909,87,23379,-65,80914,-0,0003755456,0,03312872,0,001318711,0,9994502,62,7056,87,85486,-67,87875,0,000756563,0,03183543,-0,001692991,0,9994914,39,10253,87,49323,-66,75123,-0,0002263379,0,0322923,-0,0005484253,0,9994783,30,79054,87,3325,-66,33795,-0,0005054799,0,02841901,0,003279686,0,9995906
43,0,0,0,0,0,0,1,55,09106,87,12645,-67,46866,0,0002268345,0,03236967,-0,001948529,0,999474,46,59023,86,9057,-67,17244,0,0002332787,0,0252334,0,004482844,0,9996715,22,42049,86,53487,-65,78326,-0,0003879782,0,03305545,0,001506964,0,9994523,63,18395,87,17406,-67,90247,0,0007754251,0,03182305,-0,001782086,0,9994916,39,01201,86,80477,-66,74725,-0,0002309233,0,03223307,-0,0005154916,0,9994802,30,50223,86,63819,-66,32593,-0,0005159734,0,02825063,0,003423886,0,9995949
44,0,0,0,0,0,0,1,55,37979,86,43063,-67,48046,0,0002329998,0,03233883,-0,001995409,0,9994749,46,68061,86,2041,-67,17874,0,000239772,0,02505057,0,004588265,0,9996756,21,94187,85,81988,-65,75744,-0,0004008788,0,03298518,0,001693248,0,9994543,63,66231,86,47725,-67,92615,0,0007942566,0,03180594,-0,00186696,0,999492,38,92149,86,10031,-66,74328,-0,0002353346,0,03217627,-0,0004822798,0,9994822,30,2139,85,92788,-66,31394,-0,0005263138,0,02808525,0,003566767,0,9995991
45,0,0,0,0,0,0,1,55,66851,85,71886,-67,4922,0,0002392316,0,03230647,-0,002039257,0,9994759,46,77099,85,48654,-67,18503,0,0002460013,0,02486802,0,00469447,0,9996797,21,46325,85,08882,-65,73168,-0,0004138698,0,03291823,0,001877404,0,9994562,64,14069,85,76442,-67,9498,0,000813242,0,03178412,-0,001947617,0,9994926,38,83096,85,37985,-66,73931,-0,0002397688,0,03212219,-0,0004490048,0,9994839,29,92557,85,20155,-66,30199,-0,0005367415,0,02792325,0,003708066,0,999603
